"Format","MoTeC CSV File",,,"Workbook",""
"Venue","brands_hatch",,,"Worksheet",""
"Vehicle","296 GT3",,,"Vehicle Desc",""
"Driver","",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session",""
"Log Date","05.11.2025",,,"Origin Time","168.214","s"
"Log Time","18:39:01",,,"Start Time","168.215","s"
"Sample Rate","200.000","Hz",,"End Time","253.595","s"
"Duration","85.380","s",,"Start Distance","7780","m"
"Range","Lap 3",,,"End Distance","11674","m"
"Beacon Markers","    "


"Time","Distance","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"0.000","0","0","-0.05","-0.36","-0.27","225.7","100","0","5","0.19","0","6476","0","0","23.26","22.63","48.89","52.73","339.82","336.33","252.38","250.51","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.63","62.53","63.79","63.75","0","0","0","0","0","0","0","0","0","0","0","0","-1","3","1","-1","4","1174","2","1","5","31"
"0.005","0","0","-0.05","-0.36","-0.27","225.7","100","0","5","0.19","0","6476","0","0","22.22","22.49","48.66","52.14","339.82","336.33","252.38","250.51","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.53","62.56","63.84","63.79","0","0","0","0","0","0","0","0","0","0","0","0","-1","3","1","-1","4","1174","2","1","5","31"
"0.010","1","0","-0.05","-0.36","-0.09","225.7","100","0","5","0.19","0","6482","0","0","21.47","22.32","48.31","51.38","339.82","336.33","252.38","250.51","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.50","62.55","63.93","63.85","0","0","0","0","0","0","0","0","0","0","0","0","-1","3","1","-1","4","1174","2","1","5","31"
"0.015","1","0","-0.04","-0.33","-0.09","225.7","100","0","5","0.19","0","6482","0","0","21.19","22.23","47.75","50.49","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.49","62.55","63.99","63.91","0","0","0","0","0","0","0","0","0","0","0","0","-2","3","1","-1","5","1174","2","1","5","31"
"0.020","1","0","-0.04","-0.33","-0.09","225.7","100","0","5","0.19","0","6482","0","0","21.19","22.26","46.99","49.55","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.52","62.56","64.02","63.93","0","0","0","0","0","0","0","0","0","0","0","0","-2","3","1","-1","5","1174","2","1","5","31"
"0.025","2","0","-0.04","-0.33","-0.09","225.7","100","0","5","0.19","0","6482","0","0","21.40","22.29","46.14","48.68","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.59","62.58","64.03","63.94","0","0","0","0","0","0","0","0","0","0","0","0","-2","3","1","-1","5","1174","2","1","5","31"
"0.030","2","0","-0.04","-0.33","0.04","225.8","100","0","5","0.19","0","6492","0","0","21.70","22.35","45.33","47.93","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.65","62.61","63.99","63.94","0","0","0","0","0","0","0","0","0","0","0","0","-2","3","1","-1","5","1174","2","1","5","31"
"0.035","2","0","-0.04","-0.33","0.04","225.8","100","0","5","0.19","0","6492","0","0","21.94","22.47","44.76","47.30","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.65","62.62","64.00","63.94","0","0","0","0","0","0","0","0","0","0","0","0","-2","3","1","-1","5","1174","2","1","5","31"
"0.040","3","0","-0.04","-0.33","0.04","225.8","100","0","5","0.19","0","6492","0","0","22.24","22.78","44.24","46.79","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.67","62.68","64.15","63.97","0","0","0","0","0","0","0","0","0","0","0","0","-1","3","1","-1","4","1174","2","1","5","31"
"0.045","3","0","-0.04","-0.33","0.13","225.9","100","0","5","0.19","0","6502","0","0","22.63","23.06","43.47","46.38","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.70","62.73","64.19","64.03","0","0","0","0","0","0","0","0","0","0","0","0","-1","3","1","-1","4","1174","2","1","5","31"
"0.050","3","0","-0.04","-0.33","0.13","225.9","100","0","5","0.19","0","6502","0","0","23.09","23.14","42.71","45.93","339.13","335.65","251.85","249.99","27.26","27.12","27.07","27.09","86.11","71.14","90.36","79.10","62.75","62.76","64.11","64.06","0","0","0","0","0","0","0","0","0","0","0","0","-1","3","1","-1","4","1174","2","1","5","31"
