"Format","MoTeC CSV File",,,"Workbook",""
"Venue","Spa",,,"Worksheet",""
"Vehicle","296 GT3",,,"Vehicle Desc",""
"Driver","",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session",""
"Log Date","06.10.2025",,,"Origin Time","189.451","s"
"Log Time","20:30:39",,,"Start Time","189.455","s"
"Sample Rate","200.000","Hz",,"End Time","328.020","s"
"Duration","138.565","s",,"Start Distance","7468","m"
"Range","Lap 3",,,"End Distance","14419","m"
"Beacon Markers","                    "


"Time","Distance","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"0.000","0","0","-0.04","-0.48","-1.08","167.7","100","0","3","0.38","0","6637","0","0","18.96","18.13","33.33","32.91","475.57","471.90","400.44","398.12","27.15","27.22","27.28","27.26","85.06","85.81","88.50","88.33","46.65","46.67","48.14","48.19","0","0","0","0","0","0","0","0","0","0","0","0","5","5","3","2","4","1188","3","3","7","0"
"0.005","0","0","-0.04","-0.48","-1.12","168.0","100","0","3","0.38","0","6663","0","0","18.91","18.01","33.32","32.85","475.57","471.90","400.44","398.12","27.15","27.22","27.28","27.26","85.06","85.81","88.50","88.33","46.65","46.64","47.74","47.77","0","0","0","0","0","0","0","0","0","0","0","0","5","5","3","2","4","1188","3","3","7","0"
"0.010","0","0","-0.04","-0.48","-1.12","168.0","100","0","3","0.38","0","6663","0","0","18.79","17.81","33.26","32.78","475.57","471.90","400.44","398.12","27.15","27.22","27.28","27.26","85.06","85.81","88.50","88.33","46.65","46.63","47.88","47.91","0","0","0","0","0","0","0","0","0","0","0","0","5","5","3","2","4","1188","3","3","7","0"
"0.015","1","0","-0.04","-0.48","-1.12","168.0","100","0","3","0.38","0","6663","0","0","18.63","17.62","33.23","32.72","475.57","471.90","400.44","398.12","27.15","27.22","27.28","27.26","85.06","85.81","88.50","88.33","46.66","46.65","48.09","48.11","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.020","1","0","-0.08","-0.34","-1.12","168.0","100","0","3","0.40","0","6663","0","0","18.46","17.31","33.16","32.65","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.66","46.64","47.94","47.94","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.025","1","0","-0.08","-0.34","-1.26","168.2","100","0","3","0.40","0","6675","0","0","18.30","17.09","33.12","32.61","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.67","46.65","48.02","48.02","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.030","1","0","-0.08","-0.34","-1.26","168.2","100","0","3","0.40","0","6675","0","0","18.16","16.87","33.08","32.68","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.68","46.67","48.04","48.02","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.035","2","0","-0.08","-0.34","-1.26","168.2","100","0","3","0.40","0","6675","0","0","18.04","16.66","33.08","32.82","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.69","46.68","47.93","47.90","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.040","2","0","-0.08","-0.34","-1.31","168.4","100","0","3","0.40","0","6667","0","0","18.01","16.46","33.24","33.12","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.71","46.70","47.89","47.88","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.045","2","0","-0.08","-0.34","-1.31","168.4","100","0","3","0.40","0","6667","0","0","18.02","16.29","33.55","33.62","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.73","46.70","47.86","47.82","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
"0.050","2","0","-0.08","-0.34","-1.31","168.4","100","0","3","0.40","0","6667","0","0","18.07","16.23","33.93","34.32","447.16","447.16","398.16","398.16","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.74","46.72","47.92","47.87","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1188","3","3","7","0"
