"Format","MoTeC CSV File",,,"Workbook",""
"Venue","Spa",,,"Worksheet",""
"Vehicle","296 GT3",,,"Vehicle Desc",""
"Driver","",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session",""
"Log Date","03.10.2025",,,"Origin Time","500.872","s"
"Log Time","13:05:15",,,"Start Time","500.875","s"
"Sample Rate","200.000","Hz",,"End Time","639.545","s"
"Duration","138.670","s",,"Start Distance","21359","m"
"Range","Lap 5",,,"End Distance","28298","m"
"Beacon Markers","          "


"Time","Distance","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"0.000","0","0","-0.04","0.00","-0.41","165.9","100","0","3","0.48","0","6563","0","0","17.31","17.75","32.72","32.86","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.09","46.16","47.45","47.46","0","0","0","0","0","0","0","0","0","0","0","0","6","5","2","2","4","1188","2","2","6","0"
"0.005","0","0","-0.04","0.00","-0.36","166.1","100","0","3","0.48","0","6593","0","0","17.54","17.96","32.64","32.76","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.11","46.18","47.78","47.82","0","0","0","0","0","0","0","0","0","0","0","0","6","5","2","2","4","1188","2","2","6","0"
"0.010","0","0","-0.04","0.00","-0.36","166.1","100","0","3","0.48","0","6593","0","0","17.68","17.81","32.51","32.49","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.15","46.16","47.39","47.45","0","0","0","0","0","0","0","0","0","0","0","0","6","5","2","2","4","1188","2","2","6","0"
"0.015","1","0","-0.04","0.00","-0.36","166.1","100","0","3","0.48","0","6593","0","0","17.74","17.61","32.42","32.29","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.17","46.16","47.47","47.57","0","0","0","0","0","0","0","0","0","0","0","0","6","5","2","2","4","1188","2","2","6","0"
"0.020","1","0","-0.04","0.00","-0.36","166.4","100","0","3","0.48","0","6617","0","0","17.73","17.40","32.45","32.12","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.19","46.17","47.64","47.71","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","2","4","1188","3","3","7","0"
"0.025","1","0","-0.04","0.00","-0.36","166.4","100","0","3","0.48","0","6617","0","0","17.71","17.18","32.41","32.04","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.20","46.17","47.44","47.49","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","2","4","1188","3","3","7","0"
"0.030","1","0","-0.04","0.00","-0.36","166.4","100","0","3","0.48","0","6617","0","0","17.70","16.97","32.45","32.01","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.22","46.18","47.52","47.56","0","0","0","0","0","0","0","0","0","0","0","0","8","5","3","2","4","1188","3","3","7","0"
"0.035","2","0","-0.04","0.00","-0.41","166.6","100","0","3","0.48","0","6615","0","0","17.68","16.85","32.49","32.01","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.24","46.20","47.54","47.54","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1189","3","3","7","0"
"0.040","2","0","-0.04","0.00","-0.41","166.6","100","0","3","0.48","0","6615","0","0","17.65","16.82","32.54","32.20","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.26","46.23","47.46","47.42","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1189","3","3","7","0"
"0.045","2","0","-0.04","0.00","-0.41","166.6","100","0","3","0.48","0","6615","0","0","17.61","16.83","32.65","32.54","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.27","46.25","47.51","47.42","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1189","3","3","7","0"
"0.050","2","0","-0.04","0.00","-0.45","166.8","100","0","3","0.48","0","6592","0","0","17.55","16.84","32.80","33.11","447.47","447.47","398.36","398.36","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.29","46.27","47.50","47.38","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1189","3","3","7","0"
