"Format","MoTeC CSV File",,,"Workbook",""
"Venue","Spa",,,"Worksheet",""
"Vehicle","296 GT3",,,"Vehicle Desc",""
"Driver","",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session",""
"Log Date","03.10.2025",,,"Origin Time","222.096","s"
"Log Time","13:05:15",,,"Start Time","222.100","s"
"Sample Rate","200.000","Hz",,"End Time","360.955","s"
"Duration","138.855","s",,"Start Distance","7460","m"
"Range","Lap 3",,,"End Distance","14408","m"
"Beacon Markers","          "


"Time","Distance","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"0.000","0","0","-0.20","-1.59","-1.93","166.5","100","0","3","0.40","0","6589","0","0","19.63","17.27","33.66","32.65","447.60","447.60","398.45","398.45","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.32","46.24","47.86","47.88","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1189","3","3","7","0"
"0.005","0","0","-0.20","-1.59","-1.93","166.5","100","0","3","0.40","0","6589","0","0","19.80","17.36","33.50","32.59","447.60","447.60","398.45","398.45","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.34","46.27","47.49","47.51","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1189","3","3","7","0"
"0.010","0","0","-0.20","-1.59","-1.80","166.7","100","0","3","0.40","0","6626","0","0","19.67","17.23","33.30","32.48","447.60","447.60","398.45","398.45","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.33","46.27","47.64","47.66","0","0","0","0","0","0","0","0","0","0","0","0","6","5","3","2","4","1188","3","3","7","0"
"0.015","1","0","-0.20","-1.59","-1.80","166.7","100","0","3","0.40","0","6626","0","0","19.48","17.12","33.12","32.39","447.60","447.60","398.45","398.45","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.33","46.26","47.83","47.85","0","0","0","0","0","0","0","0","0","0","0","0","6","5","3","2","4","1188","3","3","7","0"
"0.020","1","0","-0.20","-1.59","-1.80","166.7","100","0","3","0.40","0","6626","0","0","19.27","17.00","32.99","32.29","447.60","447.60","398.45","398.45","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.32","46.27","47.65","47.69","0","0","0","0","0","0","0","0","0","0","0","0","6","5","3","2","4","1188","3","3","7","0"
"0.025","1","0","-0.20","-1.59","-1.71","167.0","100","0","3","0.40","0","6640","0","0","19.08","16.90","32.93","32.17","447.60","447.60","398.45","398.45","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.34","46.29","47.71","47.74","0","0","0","0","0","0","0","0","0","0","0","0","6","5","3","2","4","1188","3","3","7","0"
"0.030","1","0","-0.18","-1.09","-1.71","167.0","100","0","3","0.42","0","6640","0","0","18.90","16.85","32.92","32.14","447.04","447.04","398.08","398.08","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.35","46.31","47.72","47.72","0","0","0","0","0","0","0","0","0","0","0","0","6","5","3","2","4","1188","3","3","7","0"
"0.035","2","0","-0.18","-1.09","-1.71","167.0","100","0","3","0.42","0","6640","0","0","18.76","16.81","32.92","32.18","447.04","447.04","398.08","398.08","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.37","46.33","47.60","47.62","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
"0.040","2","0","-0.18","-1.09","-1.71","167.0","100","0","3","0.42","0","6640","0","0","18.70","16.79","33.05","32.38","447.04","447.04","398.08","398.08","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.40","46.35","47.58","47.58","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
"0.045","2","0","-0.18","-1.09","-1.62","167.2","100","0","3","0.42","0","6623","0","0","18.67","16.78","33.34","32.81","447.04","447.04","398.08","398.08","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.41","46.37","47.52","47.53","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
"0.050","2","0","-0.18","-1.09","-1.62","167.2","100","0","3","0.42","0","6623","0","0","18.68","16.77","33.81","33.36","447.04","447.04","398.08","398.08","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","46.43","46.39","47.50","47.56","0","0","0","0","0","0","0","0","0","0","0","0","7","6","3","2","5","1189","3","3","7","0"
