"Format","MoTeC CSV File",,,"Workbook",""
"Venue","Spa",,,"Worksheet",""
"Vehicle","296 GT3",,,"Vehicle Desc",""
"Driver","",,,"Engine ID",""
"Device","ADL"
"Comment","",,,"Session",""
"Log Date","07.10.2025",,,"Origin Time","528.314","s"
"Log Time","14:30:34",,,"Start Time","528.315","s"
"Sample Rate","200.000","Hz",,"End Time","666.050","s"
"Duration","137.735","s",,"Start Distance","24337","m"
"Range","Lap 6",,,"End Distance","31281","m"
"Beacon Markers","       "


"Time","Distance","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","m","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"0.000","0","0","-0.71","-12.52","-11.65","168.6","100","0","3","0.36","0","6679","0","0","21.01","14.80","36.40","30.94","193.20","190.35","139.86","138.27","25.69","25.68","25.60","25.57","69.88","69.76","71.04","70.77","47.05","46.58","48.08","48.27","0","0","0","0","0","0","0","0","0","0","0","0","6","2","1","-0","4","1186","3","-0","5","0"
"0.005","0","0","-0.71","-12.52","-11.65","168.6","100","0","3","0.36","0","6679","0","0","21.61","15.05","36.34","30.87","193.20","190.35","139.86","138.27","25.69","25.68","25.60","25.57","69.88","69.76","71.04","70.77","47.09","46.62","48.13","48.32","0","0","0","0","0","0","0","0","0","0","0","0","6","2","1","-0","4","1186","3","-0","5","0"
"0.010","0","0","-0.71","-12.52","-9.59","168.9","100","0","3","0.36","0","6704","0","0","21.90","15.19","36.30","30.85","193.20","190.35","139.86","138.27","25.69","25.68","25.60","25.57","69.88","69.76","71.04","70.77","47.12","46.65","48.20","48.40","0","0","0","0","0","0","0","0","0","0","0","0","6","2","1","-0","4","1186","3","-0","5","0"
"0.015","1","0","-0.68","-11.65","-9.59","168.9","100","0","3","0.35","0","6704","0","0","21.86","15.03","36.12","30.68","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.10","46.66","48.08","48.27","0","0","0","0","0","0","0","0","0","0","0","0","8","6","3","2","4","1188","3","3","7","0"
"0.020","1","0","-0.68","-11.65","-9.59","168.9","100","0","3","0.35","0","6704","0","0","21.74","14.93","35.99","30.55","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.07","46.64","48.37","48.56","0","0","0","0","0","0","0","0","0","0","0","0","8","6","3","2","4","1188","3","3","7","0"
"0.025","1","0","-0.68","-11.65","-9.59","168.9","100","0","3","0.35","0","6704","0","0","21.71","14.92","35.90","30.42","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.11","46.67","48.26","48.47","0","0","0","0","0","0","0","0","0","0","0","0","8","6","3","2","4","1188","3","3","7","0"
"0.030","1","0","-0.68","-11.65","-7.74","169.1","100","0","3","0.35","0","6726","0","0","21.68","14.90","35.85","30.22","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.11","46.68","48.25","48.44","0","0","0","0","0","0","0","0","0","0","0","0","8","6","3","2","4","1188","3","3","7","0"
"0.035","2","0","-0.68","-11.65","-7.74","169.1","100","0","3","0.35","0","6726","0","0","21.66","14.90","35.82","30.17","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.13","46.70","48.32","48.47","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
"0.040","2","0","-0.68","-11.65","-7.74","169.1","100","0","3","0.35","0","6726","0","0","21.65","14.94","35.84","30.19","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.15","46.72","48.22","48.37","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
"0.045","2","0","-0.68","-11.65","-6.26","169.3","100","0","3","0.35","0","6720","0","0","21.65","15.00","35.91","30.32","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.17","46.75","48.17","48.30","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
"0.050","2","0","-0.68","-11.65","-6.26","169.3","100","0","3","0.35","0","6720","0","0","21.65","15.04","36.08","30.62","447.43","447.43","398.34","398.34","26.66","26.66","26.46","26.46","80.00","80.00","80.00","80.00","47.18","46.79","48.14","48.30","0","0","0","0","0","0","0","0","0","0","0","0","6","6","3","2","5","1188","3","3","7","0"
